URL,File Size,Number of Outlink,Content Type
https://www.nytimes.com/ca/section/sports/hockey,465263,62,text/html
https://www.nytimes.com/interactive/2021/09/17/sports/running-injuries.html,205837,44,text/html
https://www.nytimes.com/ca/section/sports/golf,361154,62,text/html
https://www.nytimes.com/ca/section/sports/ncaafootball,434408,62,text/html
https://www.nytimes.com/es/section/deportes,716595,90,text/html
https://www.nytimes.com/ca/section/sports/soccer,705239,97,text/html
https://www.nytimes.com/2021/09/17/sports/ncaafootball/robert-gates-ncaa-interview.html,392745,43,text/html
https://www.nytimes.com/2021/09/15/sports/baseball/craig-counsell-milwaukee-brewers.html,417226,45,text/html
https://www.nytimes.com/2021/09/19/sports/alabama-florida-sec.html,329803,45,text/html
https://www.nytimes.com/2021/09/17/sports/soccer/barcelona-champions-league.html,505934,47,text/html
https://www.nytimes.com/ca/section/sports/ncaabasketball,429051,62,text/html
https://www.nytimes.com/2021/09/15/sports/football/nfl-betting-ads.html,421081,51,text/html
https://www.nytimes.com/2021/09/17/sports/ncaafootball/ncaa-robert-gates.html,409326,56,text/html
https://www.nytimes.com/2021/09/16/sports/basketball/pascal-siakam-toronto-raptors.html,430210,42,text/html
https://www.nytimes.com/by/tim-wallace,657702,55,text/html
https://www.nytimes.com/by/john-koblin,308022,55,text/html
https://www.nytimes.com/live/2021/09/19/arts/emmys?action=click&pgtype=article&module&state=default&region=header&context=breakout_link_back_to_briefing,1890159,72,text/html
https://www.nytimes.com/2021/09/06/arts/michael-k-williams-dead.html,507275,58,text/html
https://www.nytimes.com/live/2021/09/19/arts/emmys,1890159,71,text/html
https://www.nytimes.com/interactive/2021/us/androscoggin-maine-covid-cases.html,959338,201,text/html
https://www.nytimes.com/interactive/2021/us/piscataquis-maine-covid-cases.html,850200,199,text/html
https://www.nytimes.com/interactive/2021/us/somerset-maine-covid-cases.html,908317,200,text/html
https://www.nytimes.com/interactive/2021/us/aroostook-maine-covid-cases.html,812667,200,text/html
https://www.nytimes.com/interactive/2021/us/lincoln-maine-covid-cases.html,926561,198,text/html
https://www.nytimes.com/interactive/2021/us/penobscot-maine-covid-cases.html,878370,199,text/html
https://www.nytimes.com/interactive/2021/07/30/sports/olympics/olympic-running.html,221279,39,text/html
https://www.nytimes.com/interactive/2021/sports/olympics/simone-manuel-swimming.html,224740,71,text/html
https://www.nytimes.com/interactive/2021/08/04/sports/olympics/sydney-mclaughlin-hurdles-400m-olympics.html,285003,62,text/html
https://www.nytimes.com/interactive/2021/sports/olympics/dalilah-muhammad-track.html,227436,74,text/html
https://www.nytimes.com/interactive/2021/08/01/sports/olympics/jacobs-track-100m-won-olympics.html,411058,47,text/html
https://www.nytimes.com/interactive/2021/08/06/sports/olympics/tokyo-olympics-highlights-photos.html,197822,45,text/html
https://www.nytimes.com/interactive/2021/07/27/sports/olympics/biles-vault-gymnastics.html,327206,49,text/html
https://www.nytimes.com/interactive/2021/07/31/sports/olympics/thompson-herah-track-100m-won-olympics.html,495403,46,text/html
https://www.nytimes.com/interactive/2021/sports/olympics/suni-lee-gymnastics.html,236094,82,text/html
https://www.nytimes.com/interactive/2021/07/29/sports/olympics/sunisa-lee-gymnastics.html,351767,52,text/html
https://www.nytimes.com/live/2021/08/15/world/covid-delta-variant-vaccine/trudeau-calls-an-election-in-canada-amid-a-surge-of-new-covid-cases,1005117,149,text/html
https://www.nytimes.com/2021/09/03/world/canada/vaccine-passports-protests.html,454885,83,text/html
https://www.nytimes.com/2021/08/24/world/asia/biden-afghanistan-withdrawal-evacuation.html,554594,79,text/html
https://www.nytimes.com/2021/08/20/world/canada/canada-afghanistan-refugees.html,429295,75,text/html
https://www.nytimes.com/2021/09/10/world/canada/canada-election.html,379419,63,text/html
https://www.nytimes.com/2021/09/15/world/canada/trudeau-election-erin-otoole.html,391019,52,text/html
https://www.nytimes.com/2021/09/10/world/canada/canada-election-debate.html,416317,50,text/html
https://www.nytimes.com/2021/08/27/world/canada/canada-leaders-campaign-pandemic.html,389635,56,text/html
https://www.nytimes.com/2021/09/17/world/canada/canada-election-indigenous-issues.html,384620,55,text/html
https://www.nytimes.com/interactive/2021/us/saguache-colorado-covid-cases.html,1043513,203,text/html
https://www.nytimes.com/interactive/2021/us/clear-creek-colorado-covid-cases.html,1083887,200,text/html
https://www.nytimes.com/interactive/2021/us/costilla-colorado-covid-cases.html,1076888,198,text/html
https://www.nytimes.com/interactive/2021/us/rio-grande-colorado-covid-cases.html,1023852,199,text/html
https://www.nytimes.com/interactive/2021/us/lincoln-colorado-covid-cases.html,1221282,199,text/html
https://www.nytimes.com/interactive/2021/us/routt-colorado-covid-cases.html,1038423,201,text/html
https://www.nytimes.com/interactive/2021/us/hinsdale-colorado-covid-cases.html,976305,201,text/html
https://www.nytimes.com/interactive/2021/us/rio-blanco-colorado-covid-cases.html,997234,201,text/html
https://www.nytimes.com/interactive/2021/us/moffat-colorado-covid-cases.html,1023178,200,text/html
https://www.nytimes.com/interactive/2021/us/grand-colorado-covid-cases.html,1077677,199,text/html
https://www.nytimes.com/2013/05/12/books/review/a-tale-for-the-time-being-by-ruth-ozeki.html,233845,47,text/html
https://www.nytimes.com/column/judith-shulevitz,282758,55,text/html
https://www.nytimes.com/2021/05/30/arts/cruella-de-vil-101-dalmatians.html,365214,48,text/html
https://www.nytimes.com/article/best-movies-shows-hulu.html,1350214,212,text/html
https://www.nytimes.com/2021/06/08/arts/television/loki-review.html,298879,50,text/html
https://www.nytimes.com/2021/08/02/arts/television/middle-aged-white-heroes.html,324049,45,text/html
https://www.nytimes.com/2021/08/25/movies/jurassic-world-velocicoaster-chris-pratt.html,304994,48,text/html
https://www.nytimes.com/spotlight/hbo,460797,58,text/html
https://www.nytimes.com/article/best-tv-shows-netflix.html,1263593,197,text/html
https://www.nytimes.com/2021/05/27/arts/television/mighty-ducks-finale-big-shot-disney.html,344824,42,text/html
https://www.nytimes.com/2021/09/09/arts/television/lularich-pepper-ann-streaming.html,312048,47,text/html
https://www.nytimes.com/spotlight/disney-plus,775399,111,text/html
https://www.nytimes.com/2020/11/24/science/artificial-intelligence-ai-gpt3.html,532978,66,text/html
https://www.nytimes.com/by/shira-ovide,300402,54,text/html
https://www.nytimes.com/2021/08/12/technology/new-smartphone-models.html,394079,65,text/html
https://www.nytimes.com/2021/07/10/style/metaverse-virtual-worlds.html,544498,59,text/html
https://www.nytimes.com/live/2021/05/20/business/economy-stock-market-news/snap-spectacles-augmented-reality,609402,81,text/html
https://www.nytimes.com/newsletters/signup/ot,91832,36,text/html
https://www.nytimes.com/wirecutter/reviews/best-smart-sprinkler-controller/,435204,276,text/html
https://www.nytimes.com/wirecutter/blog/oldcastle-wall-blocks-raised-garden-bed/,163157,224,text/html
https://www.nytimes.com/wirecutter/guides/how-to-start-composting/,263881,248,text/html
https://www.nytimes.com/wirecutter/guides/best-chicken-coops/,579218,424,text/html
https://www.nytimes.com/wirecutter/reviews/best-artificial-grass/,305301,274,text/html
https://www.nytimes.com/wirecutter/reviews/best-garden-pruners/,278650,259,text/html
https://www.nytimes.com/wirecutter/reviews/houseplant-starter-kit/,217522,242,text/html
https://www.nytimes.com/wirecutter/lists/smart-home-for-backyard-and-garage/,153230,225,text/html
https://www.nytimes.com/wirecutter/guides/how-to-shop-for-hot-tub/,187309,221,text/html
https://www.nytimes.com/wirecutter/reviews/best-hornet-wasp-spray/,310003,247,text/html
https://www.nytimes.com/wirecutter/reviews/the-best-watering-cans/,405874,288,text/html
https://www.nytimes.com/wirecutter/reviews/the-best-garden-hose/,478884,291,text/html
https://www.nytimes.com/wirecutter/lists/bug-control-gear-that-actually-works/,175952,235,text/html
https://www.nytimes.com/wirecutter/reviews/best-patio-umbrella-and-stand/,437846,268,text/html
https://www.nytimes.com/wirecutter/reviews/best-bird-feeders/,328350,261,text/html
https://www.nytimes.com/wirecutter/lists/lawn-and-garden-gear-to-get-your-yard-cleaned-up/,260552,284,text/html
https://www.nytimes.com/wirecutter/reviews/best-reel-mower/,254926,230,text/html
https://www.nytimes.com/wirecutter/gifts/best-plant-gifts/,240108,240,text/html
https://www.nytimes.com/wirecutter/reviews/the-best-sprinkler/,342043,283,text/html
https://www.nytimes.com/wirecutter/guides/our-favorite-plant-pots/,197332,214,text/html
https://www.nytimes.com/wirecutter/reviews/best-leafblowers/,405155,270,text/html
https://www.nytimes.com/wirecutter/reviews/best-ant-killer/,303643,268,text/html
https://www.nytimes.com/wirecutter/guides/our-favorite-plants/,226519,223,text/html
https://www.nytimes.com/wirecutter/reviews/the-best-hose-nozzle/,200266,222,text/html
https://www.nytimes.com/wirecutter/reviews/best-lawnmower/,358002,273,text/html
https://www.nytimes.com/wirecutter/reviews/best-string-trimmers/,399041,260,text/html
https://www.nytimes.com/wirecutter/blog/citronella-candles-mosquito-repellents-dont-work/,130823,203,text/html
https://www.nytimes.com/wirecutter/lists/urban-gardening-starter-kit/,212529,257,text/html
https://www.nytimes.com/wirecutter/reviews/best-shovel/,254457,238,text/html
https://www.nytimes.com/wirecutter/reviews/the-best-gardening-gloves/,251074,249,text/html
https://www.nytimes.com/issue/todayspaper/2020/11/08/todays-new-york-times,1893718,98,text/html
https://www.nytimes.com/issue/todayspaper/2019/11/24/todays-new-york-times,2073638,104,text/html
https://www.nytimes.com/issue/todayspaper/2018/02/18/todays-new-york-times,2196001,103,text/html
https://www.nytimes.com/issue/todayspaper/2020/10/25/todays-new-york-times,1942198,104,text/html
https://www.nytimes.com/issue/todayspaper/2021/02/28/todays-new-york-times,1760882,107,text/html
https://www.nytimes.com/issue/todayspaper/2019/12/29/todays-new-york-times,1330926,99,text/html
https://www.nytimes.com/issue/todayspaper/2021/08/01/todays-new-york-times,1685896,104,text/html
https://www.nytimes.com/issue/todayspaper/2019/07/07/todays-new-york-times,1790186,100,text/html
https://www.nytimes.com/issue/todayspaper/2018/06/10/todays-new-york-times,2054009,97,text/html
https://www.nytimes.com/issue/todayspaper/2018/04/29/todays-new-york-times,2114781,97,text/html
https://www.nytimes.com/wirecutter/gifts/best-gifts-for-teachers/,240284,250,text/html
https://www.nytimes.com/wirecutter/gifts/last-minute-mothers-day-gifts/,280429,260,text/html
https://www.nytimes.com/wirecutter/gifts/valentines-day-gifts-for-him/,273011,257,text/html
https://www.nytimes.com/wirecutter/gifts/best-for-travelers-2020/,336009,271,text/html
https://www.nytimes.com/wirecutter/gifts/best-gifts-under-25/,244158,336,text/html
https://www.nytimes.com/wirecutter/gifts/best-secret-santa-gifts/,312480,272,text/html
https://www.nytimes.com/wirecutter/gifts/best-family-gift-ideas/,297689,269,text/html
https://www.nytimes.com/wirecutter/gifts/best-2020-advent-calendar/,220930,230,text/html
https://www.nytimes.com/wirecutter/gifts/gifts-for-people-who-have-everything/,268521,255,text/html
https://www.nytimes.com/wirecutter/gifts/best-boxed-chocolates/,333306,245,text/html
https://www.nytimes.com/wirecutter/gifts/best-fathers-day/,247415,251,text/html
https://www.nytimes.com/wirecutter/gifts/for-gamers-2020/,335063,288,text/html
https://www.nytimes.com/wirecutter/gifts/best-last-minute-gifts/,442308,312,text/html
https://www.nytimes.com/es/2021/07/18/espanol/haiti-estados-unidos-jovenel-moise.html,557196,64,text/html
https://www.nytimes.com/2021/06/06/world/americas/central-america-migration-kamala-harris.html,627036,63,text/html
https://www.nytimes.com/2021/03/25/world/americas/haiti-jovenel-moise-constitution.html,426767,55,text/html
https://www.nytimes.com/2021/07/21/us/politics/haiti-lobbying-washington.html,516215,71,text/html
https://www.nytimes.com/2018/09/08/world/americas/donald-trump-venezuela-military-coup.html,503193,63,text/html
https://www.nytimes.com/2017/12/23/us/politics/trump-immigration.html,775790,71,text/html
https://www.nytimes.com/2021/07/10/us/politics/biden-haiti-troop-request.html,502623,61,text/html
https://www.nytimes.com/interactive/2021/03/03/science/vaccine-efficacy-coronavirus.html,250803,47,text/html
https://www.nytimes.com/2021/04/03/us/politics/emergent-vaccine-plant-johnson-johnson.html,387372,71,text/html
https://www.nytimes.com/2021/01/08/technology/twitter-trump-suspended.html,456239,62,text/html
https://www.nytimes.com/2021/09/09/technology/texas-social-media-politics-censorship.html,254814,45,text/html
https://www.nytimes.com/2021/05/24/technology/florida-twitter-facebook-ban-politicians.html,339221,53,text/html
https://www.nytimes.com/2021/09/09/world/americas/bolsonaro-social-networks.html,440532,60,text/html
https://www.nytimes.com/2021/06/30/technology/florida-law-social-media-desantis.html,265411,42,text/html
https://www.nytimes.com/2020/05/07/world/asia/india-lg-gas.html,478982,52,text/html
https://www.nytimes.com/2020/05/20/world/asia/cyclone-amphan-india-bangladesh.html,536270,56,text/html
https://www.nytimes.com/2020/06/09/world/asia/india-coronavirus-women-economy.html,493154,61,text/html
https://www.nytimes.com/2020/06/30/technology/india-china-tiktok.html,602538,58,text/html
https://www.nytimes.com/2020/06/29/world/asia/india-new-delhi-locusts.html,386431,54,text/html
https://www.nytimes.com/2020/06/03/world/asia/cyclone-nisarga-india-mumbai.html,393157,50,text/html
https://www.nytimes.com/2020/07/19/world/asia/india-activists-arrests-riots-coronavirus.html,504970,60,text/html
https://www.nytimes.com/2020/07/23/world/asia/india-congress-sachin-pilot.html,416662,55,text/html
https://www.nytimes.com/2020/05/29/world/asia/coronavirus-india-lockdown.html,551272,65,text/html
https://www.nytimes.com/2020/05/06/world/asia/india-pakistan-kashmir-riyaz-ahmad-naikoo.html,424750,51,text/html
https://www.nytimes.com/wirecutter/reviews/best-portable-document-scanner/,418175,255,text/html
https://www.nytimes.com/wirecutter/reviews/best-monitor-arms/,303461,248,text/html
https://www.nytimes.com/wirecutter/blog/productivity-tips-for-hybrid-work/,131381,210,text/html
https://www.nytimes.com/wirecutter/blog/use-zoom-like-a-pro/,127997,207,text/html
https://www.nytimes.com/wirecutter/reviews/best-business-laptops/,454718,272,text/html
https://www.nytimes.com/wirecutter/blog/state-of-privacy-laws-in-us/,183685,256,text/html
